y,x1,x2,x3,x4
2.302547775898609,-1.0856306033005612,0.2611466323776338,0.5716150906446213,-0.6435878669737977
2.8659601384913036,0.9973454465835858,-0.03212517915997626,0.31960872657846134,0.5362630467564391
3.16602168067969,0.28297849805199204,0.3819742655498344,1.6435087839102032,-0.03263674693611385
1.4272508362779435,-1.506294713918092,-1.201594213437484,-0.8029973472785503,-1.0892826628551293
0.045862489289403174,-0.5786002519685364,0.5925200391847505,0.06265668937618218,-0.5835141895904431
5.077223748197424,1.651436537097151,1.2315390440235554,0.5222241298943779,2.0601879574743736
-2.6723683223450885,-2.426679243393074,0.11126873596986919,-0.0262784920980174,-2.4910269431548384
1.4811305891056197,-0.42891262885617726,-1.1242897208013718,-2.3802390291641276,-0.05883808860564205
4.655890062577263,1.265936258705534,1.090652220451926,0.031238237052705897,1.2886950663357042
-0.22553343240142132,-0.8667404022651017,-0.48217073663335464,-0.0011773150800587218,-0.8351792183263698
1.5577254798063054,-0.6788861516220543,-0.18337683396769436,-0.09829362871813005,-0.09842991435505233
2.2154362932541627,-0.09470896893689112,1.2199115559262244,-0.02951554539459411,0.21119823657159054
3.7763155855704325,1.4913896261242878,1.3630881997484012,0.149720698133896,0.9041956371948261
2.260975264327791,-0.638901996684651,-1.3013615249525563,-0.9351712651138453,-0.2959469440444783
4.061303999867755,-0.44398195964606546,0.16041947888422392,-0.5610476851998245,0.1997607574183798
-0.1060042811201789,-0.43435127561851733,-0.593106266295711,-0.7069936215025758,-0.4477756697572224
4.092567048204203,2.2059300827254558,0.9448740735786412,0.04092494120649309,1.8769505020980835
4.466203211067561,2.1867860889737867,2.148757515810967,1.790675435191225,1.6762150556355695
5.993314153322963,1.004053897878877,0.12056035230634338,0.8733931909860332,0.8977187118011558
4.391914925422489,0.386186399174856,-0.07207242255919488,0.7108318642361409,0.6466757038066617
1.0922766888745987,0.7373685758962422,0.46834694906084184,0.5755349138705955,0.3072183695865678
2.253903845797459,1.490732028150799,1.6513879342867899,0.2590359796125564,0.7547951704231639
0.3112590152623008,-0.9358338684023914,-0.09622847875248336,0.7197501206187429,-1.0060360705636142
1.4721259117027747,1.1758290447821034,0.5179654973349649,0.007582279451938456,0.4568379651186627
1.3635770171289217,-1.2538806677490124,-0.9700695731993221,-0.46659301999208486,-0.9004269698793251
0.6776732426193868,-0.6377515024534103,-1.310754630698869,0.4151991101950362,-0.7599661109726286
0.973422188600136,0.9071051958003012,-0.06360495339394978,0.0353918082083374,0.05123275165008523
0.6913442210935363,-1.428680700225969,-1.3807132887919757,-0.49252942020589285,-1.4377671229737752
-0.3850044245646296,-0.1400687201886661,-0.20347398551115609,-1.2319605815528496,-0.21002077397859575
0.023982348986683166,-0.8617548958596855,1.0723574922195183,0.925786181123242,-0.5798057312157007
0.5399989605530431,-0.2556193705305969,-0.6937471693475036,-1.1308789025157366,-0.2934199329459589
-0.6165319271972133,-2.7985891054607244,-1.9158167176009455,-0.14835663370615115,-1.7041712170660976
-1.9072207751134806,-1.771533104509847,-2.7048385866871927,-1.5000986350818768,-1.8204775611072448
0.847194847165527,-0.6998772345979173,0.06053053468965547,-1.7586698062688606,-0.6570884078875142
4.62245897085449,0.9274624317585825,-0.7054815760064549,-0.6391568700539011,0.7898584918038566
2.380681109405984,-0.1736356827902158,-0.8294530274056152,-0.5971541443315413,-0.2794669711318324
1.0820824174237085,0.0028459158968110196,0.835575844290881,0.8061681030079144,0.06464319751173657
4.131796275077742,0.688222711102285,-1.271009117001799,-0.09909464598316564,0.8553176929486649
2.7472146933074506,-0.8795363430090519,-0.4509854758892392,-0.4877041337215703,-0.20744722639962765
0.6699756288578258,0.283627323807291,0.810920111616476,1.2157546116913376,-0.4287582961578835
0.615108466507549,-0.8053665180656158,0.7371354783128529,-2.1650765237658987,-0.9472831676067552
-1.9576124964549464,-1.7276694941206072,-1.7726761832640552,-1.457529290052211,-1.7500815840001058
2.6869618407829656,-0.390899793755101,-0.7337597564449526,-1.2567712948922256,0.05698965265733369
1.5576059022221251,0.5738058624050577,1.7878325761651157,-0.10943052038537926,0.36095945215329384
0.4653446950686139,0.3385890509998015,0.18310531493460272,0.8593177545453099,-0.5213577431499297
1.2676028672401978,-0.01183049447881976,-0.5961094441030294,0.36528159716836467,0.02759337759549752
4.797619543195803,2.392365265937726,0.8614304897168538,-0.18990077146975065,2.1384439437667035
2.501444158945882,0.4129121603087788,-0.5302977626687052,0.6772967218336154,0.4499728352919377
1.7091263689830005,0.9787360059373466,0.23550383922161372,0.1989254335727413,0.42746591704244324
9.090534544690314,2.2381433384979528,2.2134623842582473,0.7693839115090013,2.7636388501770592
0.45433526449013795,-1.2940853231612488,-0.06623833903797816,-0.5874574066169387,-1.3058439977848495
-0.036805363887831066,-1.0387882102049535,-1.5626891683832476,-1.403961965362098,-1.0169860869404654
3.792394893907372,1.7437122251229307,1.2178961948371463,0.9871679833782009,1.1770363621987672
-1.9044478933620885,-0.7980627352410625,-0.8005654292026517,0.11984120617227595,-1.1240708268293345
0.18164083399801764,0.02968323030333022,0.6437622614655519,0.5126821004831033,-0.5062637769347142
3.031795996084001,1.0693159694243486,0.5165017998711696,-1.381923241970893,0.7909441468507171
3.288773007931928,0.8907063912931708,0.831643580215716,0.6529087149501815,0.384235505632851
7.904545166892442,1.7548861819811095,0.9260475436218661,0.9153410230419777,2.47579089589225
2.5693444147904274,1.4956441370334692,-0.8522822622904968,-0.9615056155168078,0.5229049791548523
2.511319353159993,1.0693926697057368,0.6792375581183576,0.3742192133778614,0.4706255192917342
0.42846196676128057,-0.7727087142471915,-1.4810227881723843,-2.2316188335267904,-0.8704103356347987
2.423492369617245,0.7948626677932181,1.074620330017404,-0.4466650843351164,1.008944443072561
1.5956295601069597,0.31427199450686705,-0.35529911721571006,-0.4370378372002767,0.1024923517431566
2.270566049654578,-1.326265459940456,-1.2797694008226652,-0.8876856156242175,-0.8989933019831255
3.8305085583717533,1.4172990464768525,0.8432571678762694,0.702972081337816,0.8454312987782262
3.5648463474471592,0.8072365345785665,0.9465770841266444,-0.47625176716020584,0.7523572872102064
4.391785332628661,0.045490080631097156,-0.10850100586064468,-0.3272153546268608,0.8011509577342923
0.6845519237873819,-0.2330920609844135,1.1738909810453682,0.19512166619195687,-0.6316128572891583
-0.46887846981983694,-1.198301144700787,0.6000736023681744,0.7224451803674536,-0.8955857203102833
0.9586731859586048,0.19952407355863258,1.4920893178711723,1.882878873630251,0.26976928072209877
-0.2733785379420525,0.46843911944564426,0.09360849202037255,1.4235405018582465,-0.5598261396756592
0.44068220026655225,-0.8311549842432792,-1.6842597554282515,-2.0968819151792117,-1.0047657950977127
5.220390500394358,1.1622040490995293,1.673385240850341,0.7982812670248046,1.539041328691806
1.3456253985774034,-1.0972030464830342,-0.9913980561296414,-1.385722476260633,-0.9286037494457822
-2.604761209161148,-2.1231003500424417,-1.2433271604238587,-0.6734595414009212,-2.4392061052036773
4.558055365646704,1.0397270908927005,1.1264923368197564,0.9015815921026373,1.2368572143168208
2.333380431641829,-0.4033660381021075,-1.5255687432713863,-0.6975916526729637,-0.5718742843075795
3.135575190478373,-0.12602958531301514,1.227679213078189,0.5746302475035259,0.043515847043547315
1.1688115786093176,-0.8375167228250533,0.1974598295876141,1.2851612546060482,-0.5894693816804062
-3.0443604956014942,-1.6059627607174027,-0.6817603907732632,0.23591131797649545,-1.932994592043366
3.9225763417407586,1.2552373747242185,1.4658758252174842,0.5148143433785152,1.4739916958700108
-0.6525914361050003,-0.6888689838469215,0.0322406411537251,0.03548940929309733,-1.0591449903934234
2.6706081082304705,1.6609524881479396,1.090033985344026,1.2417352381035323,0.925678376004454
3.9256709340304154,0.8073081862107286,0.23816545401078892,0.6069151318368176,0.3417611333987889
-0.5797728783462945,-0.31475814671745994,-0.7801687075151018,-0.7301452367182082,-0.4341394803433374
0.033086470718778196,-1.0859024011268665,-0.42177001595342567,-1.6310792808595684,-0.9296244307109965
-1.4811384392741358,-0.732461986720457,-0.15051474421493433,-1.022983366325619,-0.9959772295319052
1.0250378235330608,-1.2125231310951696,0.13904516349345764,0.18630596175754094,-0.7666116065928767
5.690786133067414,2.0871133595881854,1.4127960227282685,-0.7228234707790703,1.988012720245961
1.0584827304522828,0.16444123022982496,-0.5838964744865537,-0.4138638356564191,-0.1548584133728896
